Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker,Return
2020-07-07,93.22433816560662,94.02146484309988,92.43466098684394,92.54888916015625,112424400,0.0,0.0,AAPL,0.0146215138796743
2020-07-08,93.54965075414714,94.73665228037218,93.46024918609946,94.7043685913086,117092000,0.0,0.0,AAPL,0.0034895671553346634
2020-07-09,95.61822209697321,95.67285429084335,94.03886743872512,95.11164093017578,125642800,0.0,0.0,AAPL,0.022112015663878617
2020-07-10,94.69693139308501,95.3376187159365,94.07115064878677,95.27801513671875,90257200,0.0,0.0,AAPL,-0.00963509552555639
2020-07-13,96.61400521437555,99.28600348231947,94.61994170539818,94.83847045898438,191649200,0.0,0.0,AAPL,0.020244307741428384
2020-07-14,94.20523328650788,96.60407062749468,93.24918135107644,96.40789794921875,170989200,0.0,0.0,AAPL,-0.024931912537140794
2020-07-15,98.32746329987064,98.58323956352307,95.84419566117474,97.07093048095703,153198000,0.0,0.0,AAPL,0.04375797256215866
2020-07-16,95.91620566191229,96.75306558356871,95.26310510726717,95.87647247314453,110577600,0.0,0.0,AAPL,-0.02452272800534588
2020-07-17,96.33836364846523,96.49728882435896,95.19853722123369,95.68277740478516,92186800,0.0,0.0,AAPL,0.004401320753251841
2020-07-20,95.77217786882869,97.84073629408324,95.41955056091749,97.69918823242188,90318000,0.0,0.0,AAPL,-0.005877054147426978
2020-07-21,98.5087444842673,98.58572517473672,96.0950080383168,96.35078430175781,103433200,0.0,0.0,AAPL,0.02857371186845783
2020-07-22,96.0453324641713,97.31924987893517,95.95593847354337,96.62145233154297,89001600,0.0,0.0,AAPL,-0.025007039050116302
2020-07-23,96.34829060013347,96.42775697669997,91.39417662383823,92.22358703613281,197004400,0.0,0.0,AAPL,0.0031543244027520748
2020-07-24,90.3785228428806,92.34775213304003,88.54834834681442,91.99512481689453,185438800,0.0,0.0,AAPL,-0.06196028720456197
2020-07-27,93.08279415931236,94.26979567142948,92.85433780275278,94.17543029785156,121214000,0.0,0.0,AAPL,0.029921614465120476
2020-07-28,93.73589975945222,93.91718101734415,92.62339317779632,92.62836456298828,103625600,0.0,0.0,AAPL,0.007016394447958539
2020-07-29,93.12252565468175,94.59262326081577,93.08527816008599,94.40389251708984,90329200,0.0,0.0,AAPL,-0.006543641297992872
2020-07-30,93.55710390284884,95.65298229794091,93.139916777901,95.54620361328125,158130000,0.0,0.0,AAPL,0.0046667360567366305
2020-07-31,102.19639407068867,105.70276661117227,100.1501764723204,105.5488052368164,374336800,0.0,0.0,AAPL,0.09234242839336931
2020-08-03,107.47582228443939,110.89031534842245,107.17038520957529,108.20838928222656,308151200,0.0,0.0,AAPL,0.0516596330208967
2020-08-04,108.40207781514563,110.04848540965509,107.66206135869757,108.93101501464844,173071600,0.0,0.0,AAPL,0.008618268844269623
2020-08-05,108.6454385720333,109.65364456848833,108.16864787864519,109.32585144042969,121776800,0.0,0.0,AAPL,0.0022449824006386936
2020-08-06,109.66606301511189,113.64674069207271,109.06263080448979,113.14015197753906,202428800,0.0,0.0,AAPL,0.009394084615912355
2020-08-07,112.65007436080488,113.11777164984244,109.75185286547632,110.56783294677734,198045600,0.205,0.0,AAPL,0.027209979675132473
2020-08-10,112.04803407368804,113.21727726875173,109.46078077379735,112.17491149902344,212403600,0.0,0.0,AAPL,-0.0053443398997551645
2020-08-11,111.42111702666114,111.93110168168802,108.572646150159,108.83883666992188,187902400,0.0,0.0,AAPL,-0.005595074043107417
2020-08-12,109.95583595499598,112.71972452567796,109.75681939698971,112.45602416992188,165598000,0.0,0.0,AAPL,-0.013150838106519286
2020-08-13,113.86905415860691,115.47365257547177,113.36901502933382,114.44621276855469,210082000,0.0,0.0,AAPL,0.03558899961628764
2020-08-14,114.26710353591807,114.43626837143178,112.49084998703862,114.34422302246094,165565200,0.0,0.0,AAPL,0.0034956765053718183
2020-08-17,115.49355413260459,115.51843309938967,113.40384998656869,114.04568481445312,119561600,0.0,0.0,AAPL,0.010733190557341845
2020-08-18,113.79194218699965,115.4313651910661,113.4486321706346,114.99600982666016,105633600,0.0,0.0,AAPL,-0.01473339320436206
2020-08-19,115.41395040073016,116.58816632851631,115.04327883018587,115.14029693603516,145538000,0.0,0.0,AAPL,0.014254157039212737
2020-08-20,115.18258943807986,117.81213763242756,115.16517340161518,117.6952133178711,126907200,0.0,0.0,AAPL,-0.002004618695114311
2020-08-21,118.67786915459017,124.25539664249682,118.66543346670613,123.76033782958984,338054800,0.0,0.0,AAPL,0.030345555986908176
2020-08-24,128.06661411013897,128.153694291944,123.3299532916103,125.24053955078125,345937600,0.0,0.0,AAPL,0.07911116893511959
2020-08-25,124.08623441618087,124.56636737691747,122.44929396211143,124.21310424804688,211495600,0.0,0.0,AAPL,-0.03108054133870456
2020-08-26,125.56146287289822,126.36997997812479,124.46933920044991,125.90228271484375,163022400,0.0,0.0,AAPL,0.011888735794572359
2020-08-27,126.51924769266377,126.86006753864947,123.22546819161573,124.39720153808594,155552400,0.0,0.0,AAPL,0.007628015776903493
2020-08-28,125.39478126665414,125.82267370207074,123.96681809366858,124.19569396972656,187630000,0.0,0.0,AAPL,-0.008887710340652263
2020-08-31,126.95460559787257,130.35783896087923,125.38234892420446,128.40744018554688,225702700,0.0,4.0,AAPL,0.012439308202958172
2020-09-01,132.10920992401205,134.1392184224983,129.89014555305098,133.52224731445312,151948100,0.0,0.0,AAPL,0.04060194824649871
2020-09-02,136.91553384845375,137.30362147150416,126.3774493899387,130.75587463378906,200119000,0.0,0.0,AAPL,0.0363814447698707
2020-09-03,126.28788445354745,128.2084162083505,119.90930295115818,120.28743743896484,257599600,0.0,0.0,AAPL,-0.07762194030276809
2020-09-04,119.4814135803172,123.09361649722737,110.3464138641689,120.36705017089844,332607200,0.0,0.0,AAPL,-0.05389646760401535
2020-09-08,113.391410486057,118.40670515887955,112.12763940640293,112.26695251464844,231366600,0.0,0.0,AAPL,-0.05097029664924751
2020-09-09,116.68518485957763,118.55596622623425,114.6949890087535,116.74488830566406,176940500,0.0,0.0,AAPL,0.029047829631907152
2020-09-10,119.76999604612577,119.90930915895083,111.94852514839808,112.93367004394531,182274400,0.0,0.0,AAPL,0.026437042459678914
2020-09-11,114.00837500994281,114.6651433194316,109.46077755519322,111.45097351074219,180860300,0.0,0.0,AAPL,-0.048105712836160115
2020-09-14,114.15764016579385,115.3617077966896,112.24705388827307,114.79450225830078,140150100,0.0,0.0,AAPL,0.0013092472885261515
2020-09-15,117.7499495467939,118.24749855264498,113.05308571684051,114.97362518310547,184642000,0.0,0.0,AAPL,0.03146797162049648
2020-09-16,114.6651395996439,115.43136167719584,111.49077472408267,111.58032989501953,154679000,0.0,0.0,AAPL,-0.026197972559844716
2020-09-17,109.18215450733483,111.64999331237676,108.17710339483223,109.79911041259766,178011000,0.0,0.0,AAPL,-0.04781736726134063
2020-09-18,109.85881515464966,110.33645791894233,105.56993782930113,106.3162612915039,287104900,0.0,0.0,AAPL,0.006197538877741921
2020-09-21,104.02753892043556,109.64984376534196,102.59459546618827,109.5403823852539,195713800,0.0,0.0,AAPL,-0.05307972988790512
2020-09-22,112.1276321357444,112.30675006215911,108.62489085385008,111.26189422607422,183055400,0.0,0.0,AAPL,0.0778648932712339
2020-09-23,111.0728431034972,111.5604390048079,106.24661165992836,106.59490203857422,150718700,0.0,0.0,AAPL,-0.00940703921197807
2020-09-24,104.65445460083916,109.7095542514663,104.48528976330124,107.68950653076172,167743300,0.0,0.0,AAPL,-0.05778539851255468
2020-09-25,107.89846596026027,111.88881067831687,107.14218942798146,111.7295913696289,149981400,0.0,0.0,AAPL,0.03099735574366174
2020-09-28,114.4462117892999,114.75468970935908,112.22714012824413,114.39645385742188,137672400,0.0,0.0,AAPL,0.060684327351337934
2020-09-29,113.9884753182017,114.74474430795715,113.01327596868177,113.53072357177734,99382200,0.0,0.0,AAPL,-0.003999577303099489
2020-09-30,113.23219973803234,116.68519093367838,113.06303490398504,115.24229431152344,142675200,0.0,0.0,AAPL,-0.0066346670403143486
2020-10-01,117.06332289379493,117.14293255232468,115.26219802353006,116.21749114990234,116120400,0.0,0.0,AAPL,0.0338342199888907
2020-10-02,112.33661289318584,114.80445927982686,111.66989905359968,112.46597290039062,144712000,0.0,0.0,AAPL,-0.04037737767701478
2020-10-05,113.35160929706076,116.07817551024486,112.99337343348974,115.92890930175781,106243800,0.0,0.0,AAPL,0.009035312510623911
2020-10-06,115.13282771119829,115.5507746126109,111.69974288213113,112.60528564453125,161498200,0.0,0.0,AAPL,0.015714099033825667
2020-10-07,114.05813261261912,114.98357403292722,113.57052913869681,114.51587677001953,96849000,0.0,0.0,AAPL,-0.009334393325897968
2020-10-08,115.68013435285985,115.82940056074635,114.02826814504006,114.40641021728516,83477200,0.0,0.0,AAPL,0.014220833737034892
2020-10-09,114.71488850899462,116.42645816858528,114.3566526457317,116.3966064453125,100506900,0.0,0.0,AAPL,-0.008344093385307953
2020-10-12,119.47146241981325,124.5663668689749,118.695287201229,123.79019165039062,240226800,0.0,0.0,AAPL,0.041464311848637456
2020-10-13,124.6559117449272,124.77532622714915,119.06346635410326,120.50635528564453,262330500,0.0,0.0,AAPL,0.043394876233256455
2020-10-14,120.40685333532771,122.42690098234996,119.03362088164629,120.5959243774414,150712000,0.0,0.0,AAPL,-0.03408629683198637
2020-10-15,118.13802810828768,120.6058667366228,117.57082258877566,120.11827087402344,112559200,0.0,0.0,AAPL,-0.01884299077828609
2020-10-16,120.68547743428951,120.95415813068814,118.2275842978763,118.43655395507812,115393800,0.0,0.0,AAPL,0.021563330341579614
2020-10-19,119.3719463731219,119.82969050835392,115.09302984360802,115.41146087646484,120639300,0.0,0.0,AAPL,-0.010883919831056696
2020-10-20,115.63038405352125,118.3967628586035,115.06317849970122,116.93396759033203,124423700,0.0,0.0,AAPL,-0.03134373220241893
2020-10-21,116.09807973025192,118.12808052443829,115.87915695950706,116.29710388183594,89946000,0.0,0.0,AAPL,0.004044747239740989
2020-10-22,116.87425013281181,117.46136186583487,114.02826941421269,115.18258666992188,101988000,0.0,0.0,AAPL,0.00668547149413046
2020-10-23,115.81945499316572,115.97867431647182,113.71979761703638,114.47607421875,82572600,0.0,0.0,AAPL,-0.009025043056511221
2020-10-26,113.4511201632648,115.97866988419163,112.32665461337515,114.48602294921875,111850700,0.0,0.0,AAPL,-0.020448506082511506
2020-10-27,114.92386771912444,116.70509407844807,113.97852764091142,116.02842712402344,92276800,0.0,0.0,AAPL,0.012981339926306987
2020-10-28,114.48602525150977,114.86415974952227,110.55538368850645,110.65489196777344,143937800,0.0,0.0,AAPL,-0.003809848000284548
2020-10-29,111.81916367834548,116.35680807555325,111.64999125041822,114.75469970703125,146129200,0.0,0.0,AAPL,-0.02329421051438877
2020-10-30,110.51557504620065,111.44101643625127,107.19195156296185,108.32636260986328,190272600,0.0,0.0,AAPL,-0.011658007350999994
2020-11-02,108.57514605299956,110.13744964767604,106.79391967822905,108.23680877685547,122866900,0.0,0.0,AAPL,-0.017557968570402007
2020-11-03,109.1224454151055,110.9434689032674,108.19700401305819,109.89862060546875,107624400,0.0,0.0,AAPL,0.005040742582457948
2020-11-04,113.58048580090187,115.02337487284723,111.79925945906878,114.38651275634766,138235500,0.0,0.0,AAPL,0.040853560134561026
2020-11-05,117.37180268380578,119.03362206587468,116.29710264466517,118.4465103149414,126387100,0.0,0.0,AAPL,0.03338000234960968
2020-11-06,117.94312647088874,118.8203207543709,115.76009963193896,118.31195068359375,114457900,0.205,0.0,AAPL,0.004867640898573229
2020-11-09,120.11617943900468,121.60143131260033,115.68035676731935,115.94949340820312,154515300,0.0,0.0,AAPL,0.018424583383011322
2020-11-10,115.18194845209825,117.21544386811073,113.766465714354,115.6006088256836,138023400,0.0,0.0,AAPL,-0.04107882060477992
2020-11-11,116.81672093706031,119.24894371293372,116.06910988767407,119.10939025878906,112295000,0.0,0.0,AAPL,0.01419295737684038
2020-11-12,119.23898181207001,120.14607926987408,118.19232329412624,118.83028411865234,103162300,0.0,0.0,AAPL,0.02073556641189054
2020-11-13,119.05955390891573,119.28881703820268,117.49455508538837,118.880126953125,81581900,0.0,0.0,AAPL,-0.0015047755392365695
2020-11-16,118.54120749783415,120.60461371312864,117.77366349141147,119.91681671142578,91183000,0.0,0.0,AAPL,-0.004353673384986237
2020-11-17,119.16920622944858,120.28563388054876,118.58108157316431,119.00971221923828,74271000,0.0,0.0,AAPL,0.005297725110703802
2020-11-18,118.23219949198067,119.43834444100953,117.62414187894478,117.65404510498047,76322100,0.0,0.0,AAPL,-0.007862826036315093
2020-11-19,117.21544926190163,118.68076824197152,116.43793493086702,118.2621078491211,74113000,0.0,0.0,AAPL,-0.008599605136737758
2020-11-20,118.26210215526181,118.39168533583086,116.91640375440792,116.96623992919922,73604300,0.0,0.0,AAPL,0.008929308380003637
2020-11-23,116.80675304554205,117.24535397043473,113.38767813899331,113.48735809326172,127959300,0.0,0.0,AAPL,-0.01230613259190243
2020-11-24,113.54717287077578,115.48098833215809,112.23137008774407,114.80315399169922,113874200,0.0,0.0,AAPL,-0.027905751078410555
2020-11-25,115.18194882237643,116.3781234950636,114.8031543454541,115.66041564941406,76499200,0.0,0.0,AAPL,0.014397328531121847
2020-11-27,116.1986949809494,117.11576272476148,115.84981133983534,116.2186279296875,46691300,0.0,0.0,AAPL,0.008827304703282184
2020-11-30,116.59742274620308,120.58468175379095,116.43792873545492,118.6707992553711,169410200,0.0,0.0,AAPL,0.003431430665542781
2020-12-01,120.62455685615674,123.07672026573181,119.62774209104037,122.32910919189453,127728200,0.0,0.0,AAPL,0.03453879181120069
2020-12-02,121.63132898727899,122.97703494555624,120.50493108966839,122.68795776367188,89004200,0.0,0.0,AAPL,0.008346328122248026
2020-12-03,123.12655528677811,123.38572925270502,121.82073039034591,122.54840850830078,78967600,0.0,0.0,AAPL,0.012293101719339955
2020-12-04,122.20949462565339,122.4686686066141,121.132932801749,121.86061096191406,78260400,0.0,0.0,AAPL,-0.007448114332353132
2020-12-07,121.92041163441884,124.17321513571794,121.86060518206972,123.35582733154297,86712000,0.0,0.0,AAPL,-0.0023654708017577268
2020-12-08,123.97385538219044,124.58191299882381,122.69792609140535,123.98381805419922,82225500,0.0,0.0,AAPL,0.016842493559888018
2020-12-09,124.13333800030324,125.548813101832,120.61458319498347,121.39209747314453,115089200,0.0,0.0,AAPL,0.0012864213799042244
2020-12-10,120.11617991306179,123.4754484293768,119.76729626420845,122.84745025634766,81312200,0.0,0.0,AAPL,-0.032361637509752954
2020-12-11,122.04002877373014,122.3689794627517,120.16601980264657,122.02009582519531,86939800,0.0,0.0,AAPL,0.016016567144083414
2020-12-14,122.20948525340268,122.95709630626415,121.15286406565487,121.39209747314453,79184500,0.0,0.0,AAPL,0.0013885319544353436
2020-12-15,123.94393885179288,127.49260443268146,123.73460867283679,127.47266387939453,157243700,0.0,0.0,AAPL,0.014192463005582547
2020-12-16,127.00417324327465,127.96110690286501,126.15687460638712,127.40289306640625,98208600,0.0,0.0,AAPL,0.02469047232024048
2020-12-17,128.48941422775744,129.167256161973,127.63215294077611,128.29005432128906,94359800,0.0,0.0,AAPL,0.011694426620437334
2020-12-18,128.54923827164487,128.68879172977807,125.7182803957432,126.25656127929688,192541500,0.0,0.0,AAPL,0.00046559511728638277
2020-12-21,124.6217740939071,127.90129546546952,123.05677527332253,127.82154846191406,121251600,0.0,0.0,AAPL,-0.03055221664898868
2020-12-22,131.19078618609856,133.9818704500606,129.2370226382695,131.45993041992188,168904800,0.0,0.0,AAPL,0.052711591854257056
2020-12-23,131.73903655599347,132.0081655780596,130.363427380247,130.54286193847656,88223700,0.0,0.0,AAPL,0.00417903105723591
2020-12-24,130.90171337154436,133.03489621570475,130.682412921288,131.5496368408203,54930100,0.0,0.0,AAPL,-0.006355923091127316
2020-12-28,133.56321141986317,136.90253164603962,133.08472939715682,136.25460815429688,124486200,0.0,0.0,AAPL,0.02033203370504825
2020-12-29,137.61027795367715,138.3479111270511,133.912088574327,134.44039916992188,121047300,0.0,0.0,AAPL,0.030300757901753482
2020-12-30,135.14814339556298,135.55684108674987,132.97507936719765,133.2940673828125,96452100,0.0,0.0,AAPL,-0.017892083314757817
2020-12-31,133.6529211124509,134.31082248611722,131.3004377361597,132.26734924316406,99116600,0.0,0.0,AAPL,-0.01106357990235743
2021-01-04,133.0947120378984,133.18442171654382,126.35624207903588,128.997802734375,143301900,0.0,0.0,AAPL,-0.004176557234262394
2021-01-05,128.47945470486243,131.32038287476843,128.02091321957963,130.5926971435547,97664900,0.0,0.0,AAPL,-0.034676489113420125
2021-01-06,127.31318209282729,130.63257706177905,125.97744636262412,126.19674682617188,155088000,0.0,0.0,AAPL,-0.009077502817195604
2021-01-07,127.95114728917207,131.21073591734577,127.45273989325136,130.50299072265625,109578200,0.0,0.0,AAPL,0.0050109908955038385
2021-01-08,132.00815850142146,132.20753360214084,129.81516928517038,131.62937927246094,105158200,0.0,0.0,AAPL,0.03170750163795303
2021-01-11,128.77850589039994,129.75538013133584,128.09070124773552,128.5691680908203,100384500,0.0,0.0,AAPL,-0.024465553096756094
2021-01-12,128.09069252983963,129.27690448962116,126.45591698455883,128.38973999023438,91951100,0.0,0.0,AAPL,-0.005341057157051447
2021-01-13,128.34986318729864,131.03129732878318,128.08073415308593,130.47308349609375,88636800,0.0,0.0,AAPL,0.002023337155419263
2021-01-14,130.38338434982612,130.58274427614916,128.34987355484373,128.49940490722656,90221800,0.0,0.0,AAPL,0.015843578731050124
2021-01-15,128.36979903874646,129.8052146760414,126.59547004547514,126.73502349853516,111598500,0.0,0.0,AAPL,-0.015443572976117008
2021-01-19,127.37298489581322,128.30003050337822,126.5356641736282,127.4228286743164,90757300,0.0,0.0,AAPL,-0.00776517646983597
2021-01-20,128.25019042643805,132.0679927751491,128.1405401946406,131.6094512939453,104319500,0.0,0.0,AAPL,0.006886904089924242
2021-01-21,133.3738078240683,139.2251051546456,133.16447004784828,136.43402099609375,120150900,0.0,0.0,AAPL,0.0399501738016449
2021-01-22,135.8459078523497,139.40454367816474,134.5899267898073,138.6270294189453,114459400,0.0,0.0,AAPL,0.018535123714412644
2021-01-25,142.61429880013608,144.6278537174568,136.1050842511617,142.4647674560547,157611700,0.0,0.0,AAPL,0.04982403264692305
2021-01-26,143.14261095413943,143.8403782701038,140.919703005171,142.70401000976562,98390600,0.0,0.0,AAPL,0.00370448235869909
2021-01-27,142.97314488829414,143.84038414012895,139.9627750293987,141.60751342773438,140843800,0.0,0.0,AAPL,-0.0011838967077356082
2021-01-28,139.07560341427063,141.53773715627108,136.26457841256197,136.65333557128906,142621100,0.0,0.0,AAPL,-0.027260654279296206
2021-01-29,135.397340824828,136.30444584087383,129.79524714848282,131.5396728515625,177523800,0.0,0.0,AAPL,-0.026447935505165644
2021-02-01,133.3239656550979,134.9487784776305,130.51294091011647,133.7127227783203,106239800,0.0,0.0,AAPL,-0.015313263592174633
2021-02-02,135.29766125390097,135.87581563196642,134.18123360532547,134.56002807617188,83305400,0.0,0.0,AAPL,0.014803757067269574
2021-02-03,135.3275770555371,135.33755493844615,133.18443123594312,133.5133819580078,89880900,0.0,0.0,AAPL,0.00022111100338964134
2021-02-04,135.86585289684047,136.96233999112718,134.16129298901225,136.95237731933594,84183100,0.0,0.0,AAPL,0.00397757687690271
2021-02-05,137.1171025483313,137.18697592864888,135.6296236482592,136.52809143066406,75693800,0.205,0.0,AAPL,0.00920944906179539
2021-02-08,135.79932855487343,136.7277594465789,134.69121020646554,136.67784118652344,71297200,0.0,0.0,AAPL,-0.009610573509554618
2021-02-09,136.38832412251924,137.64619724836874,135.61964080440478,135.77935791015625,76774200,0.0,0.0,AAPL,0.004337249483584968
2021-02-10,136.24856365702016,136.75770858809256,134.17208892990388,135.16041564941406,73046600,0.0,0.0,AAPL,-0.0010247245605388595
2021-02-11,135.66954698343412,136.1587215696199,133.54316920308787,134.90086364746094,64280000,0.0,0.0,AAPL,-0.004249708459632675
2021-02-12,134.12218252386452,135.30017423095842,133.46329806078793,135.14044189453125,60145100,0.0,0.0,AAPL,-0.011405392691099156
2021-02-16,135.26026012655853,135.77936741418617,132.56482622987636,132.9641571044922,80576300,0.0,0.0,AAPL,0.008485379385259494
2021-02-17,131.02744197193383,131.9957983807596,129.25046150134764,130.61813354492188,97918500,0.0,0.0,AAPL,-0.03129387856170173
2021-02-18,128.9809063517885,129.7795528002188,127.19394844263688,129.49005126953125,96856700,0.0,0.0,AAPL,-0.015619137406221393
2021-02-19,130.01916323907915,130.48836749936595,128.58160254653373,129.6497802734375,87668800,0.0,0.0,AAPL,0.008049694459882826
2021-02-22,127.79293266864538,129.5000397870391,125.38702317753932,125.78634643554688,103916400,0.0,0.0,AAPL,-0.017122326547665743
2021-02-23,123.55014598785404,126.49514071416188,118.1892489949381,125.6465835571289,158273000,0.0,0.0,AAPL,-0.033200479808945874
2021-02-24,124.7281427365687,125.34708653328269,122.02273897461028,125.13744354248047,111039900,0.0,0.0,AAPL,0.009534563794286965
2021-02-25,124.4685811407716,126.24556158630493,120.33560192444247,120.78483581542969,148199500,0.0,0.0,AAPL,-0.0020810186867393702
2021-02-26,122.3821212631962,124.63829112822255,120.99447888664491,121.05438232421875,164560400,0.0,0.0,AAPL,-0.016762944177982242
2021-03-01,123.54016045728845,127.71307284850405,122.58178921741288,127.57331085205078,116307900,0.0,0.0,AAPL,0.009462486694455666
2021-03-02,128.192258979143,128.50173087526346,124.79802283160863,124.9078369140625,102260900,0.0,0.0,AAPL,0.037656568557419924
2021-03-03,124.59835652344084,125.49683191152387,121.63339155099547,121.85301971435547,112966300,0.0,0.0,AAPL,-0.028035253332160105
2021-03-04,121.54354812199587,123.39040954758073,118.41885841528112,119.9262924194336,178155000,0.0,0.0,AAPL,-0.02451724474287322
2021-03-05,120.77485499526827,121.73322618890016,117.3706337488073,121.21410369873047,153766600,0.0,0.0,AAPL,-0.00632442559563955
2021-03-08,120.72493956521024,120.79482056170333,116.01294204036846,116.16268920898438,154376600,0.0,0.0,AAPL,-0.00041329323111165294
2021-03-09,118.82816198110812,121.85302285182397,118.58857107693612,120.8846664428711,129525800,0.0,0.0,AAPL,-0.015711563749241358
2021-03-10,121.48365742776342,121.96283924517871,119.24745022496647,119.77655792236328,111943300,0.0,0.0,AAPL,0.02234735775074496
2021-03-11,122.33220739732128,123.00106943703796,121.05437913742756,121.75318908691406,103026500,0.0,0.0,AAPL,0.006984889881689888
2021-03-12,120.19583910008026,120.96453005892315,118.95794390216325,120.82476806640625,88105100,0.0,0.0,AAPL,-0.01746366180005512
2021-03-15,121.20412772490754,123.78973218480351,120.21580099216347,123.77974700927734,92403800,0.0,0.0,AAPL,0.00838871488710793
2021-03-16,125.48684774021318,127.00427454477641,124.50851378927132,125.35707092285156,115227900,0.0,0.0,AAPL,0.03533477032255841
2021-03-17,123.83965151593722,125.64657986246394,122.13254445970547,124.54844665527344,111932600,0.0,0.0,AAPL,-0.013126445152929782
2021-03-18,122.67162848885314,122.97112282262059,120.11597194214494,120.32561492919922,121229700,0.0,0.0,AAPL,-0.00943173703079873
2021-03-19,119.69668581087774,121.22409015488016,119.47705764859762,119.78652954101562,185549500,0.0,0.0,AAPL,-0.02425126913714797
2021-03-22,120.12596205641492,123.65996030446087,120.05608105785714,123.18077087402344,111912300,0.0,0.0,AAPL,0.003586367012829773
2021-03-23,123.12087569558028,124.02932868158472,121.9328910974245,122.33221435546875,95467100,0.0,0.0,AAPL,0.024931443527243975
2021-03-24,122.6117342686407,122.69160044088183,119.86639743362545,119.88636016845703,88530500,0.0,0.0,AAPL,-0.004135297317072731
2021-03-25,119.33729834813458,121.45370623110342,118.79821310578052,120.38551330566406,98844700,0.0,0.0,AAPL,-0.02670573041020589
2021-03-26,120.14592088914563,121.27400962180924,118.71834543658717,121.00446319580078,94071200,0.0,0.0,AAPL,0.006775941404774455
2021-03-29,121.44371957571238,122.37214287904516,120.52528144798416,121.18415832519531,80819200,0.0,0.0,AAPL,0.010801853920318969
