Returns,Volatility,AAPL weight,MSFT weight,TSLA weight,AMZN weight,Sharpe
-0.061946479882643464,0.36313292734954417,0.3354266781248413,0.07878070228963,0.27061319430856356,0.31517942527696524,-0.17058899157061314
-0.008812299639913137,0.35681087117395915,0.12667984909835084,0.47912557117254456,0.2943872193349547,0.09980736039414985,-0.024697396721460315
-0.012995036065786251,0.34041118057064396,0.06393485458138033,0.37209171338105274,0.2515095246324006,0.31246390740516633,-0.038174527769629034
-0.0650316077922404,0.3731407266171756,0.30218755617529075,0.08247677944301587,0.30000571699801115,0.3153299473836822,-0.17428172041632886
-0.04378195259862216,0.35050403103198197,0.31961902481051035,0.193215390639509,0.2492203043706637,0.237945280179317,-0.12491140963405138
-0.024447503058965835,0.3248518743289358,0.306607755576602,0.2586666417246927,0.18205424549150218,0.25267135720720313,-0.075257386491823
-0.03835489747363673,0.3465957111859468,0.32487771762489887,0.22732912490117035,0.24058058773584798,0.20721256973808277,-0.1106617774997785
-0.03998946441629612,0.37210394494609034,0.06667870531005775,0.2479346022158528,0.3233345887879972,0.36205210368609225,-0.10746853119788803
-0.038307507656237375,0.3788081772113273,0.008662405117337247,0.26827035475963407,0.3412855100556553,0.38178173006737337,-0.10112640106727845
-0.04033385621337153,0.35484240327636907,0.09473764715681289,0.18775934400741107,0.2728163554437281,0.44468665339204794,-0.11366695705179716
-0.008978072822976508,0.3172070983250504,0.004070757565835021,0.27831560112406734,0.16709694715571338,0.5505166941543842,-0.028303505408244185
-0.08114354904042345,0.4053387333358046,0.394737119340581,0.0648253065380106,0.36657124958005743,0.17386632454135093,-0.20018700994261934
-0.07335985720718247,0.4297792628867511,0.34035732394216256,0.19698589739169695,0.4320963125577744,0.030560466108366196,-0.17069194245072997
-0.024488623441241024,0.3223610604240986,0.34198432170067977,0.25105971509357905,0.16867189690428433,0.23828406630145688,-0.07596644398992781
-0.02166755622846682,0.33131478194528063,0.04387753574071899,0.24439640297094556,0.21130668422498014,0.5004193770633554,-0.0653987005990134
-0.014132049172711783,0.3283513106867431,0.04979240284419024,0.30609401899233607,0.2106912629056239,0.4334223152578498,-0.04303941757733435
0.0025032377604136393,0.32889285718411676,0.006212851726956743,0.44579218928175957,0.2244565103020285,0.323538448689255,0.007611104059375505
-0.028902934924343607,0.3302104244405835,0.44678820862307744,0.25372474046482696,0.17528229203033185,0.12420475888176376,-0.08752883853775568
-0.04304103047310236,0.3502787148546585,0.24541307229876852,0.18527611401464017,0.25473716969499577,0.31457364399159554,-0.12287652274549829
0.0012762338997286725,0.28913422211062495,0.30708495951988274,0.28103072886908054,0.03876851041754168,0.37311580119349497,0.004413984240303369
0.014972708064091088,0.28217337730719694,0.26750016122227244,0.3513292620788362,0.016347775931176832,0.3648228007677145,0.0530620861789898
-0.048234137340298786,0.3783840305746767,0.1964074715130924,0.2299015437090621,0.3323738653002925,0.241317119477553,-0.12747403019900821
0.014796689184811078,0.29714424457651206,0.43014872260282944,0.45999059136259485,0.06576210303635162,0.044098582998224084,0.04979631762984075
-0.06867548645928012,0.3827949326402298,0.3038511643977382,0.08468552290876945,0.32407898864392526,0.28738432404956715,-0.17940542207705987
-0.07057307982924932,0.38203158654610275,0.376833278134672,0.07749447341493941,0.31435099923247745,0.23132124921791106,-0.18473100736850384
0.02073251063929283,0.29521568634173484,0.47094438908158526,0.4870048661501984,0.0406668511415578,0.0013838936266587403,0.07022835031636278
0.02494639091403937,0.28027435710609705,0.2031685099942127,0.4306144536789036,0.02952413367048637,0.3366929026563973,0.08900704000043781
0.008803332889775785,0.31392494565531803,0.1061747301075925,0.46658378462748384,0.17930222565960435,0.24793925960531935,0.028042794978904387
0.004933001607450404,0.30218818498780053,0.4190992690323711,0.4088817454368663,0.09021171050299501,0.0818072750277677,0.01632427028094944
-0.06463259061527571,0.4037675482152191,0.19661844947211704,0.16806794796205646,0.3868286040297816,0.24848499853604486,-0.16007376249273203
-0.05616642633374069,0.34266130811798645,0.4258826261074202,0.057752601521324165,0.19846337482413895,0.3179013975471166,-0.16391236770274994
-0.06332261875049225,0.41061420104951457,0.31061598983630806,0.22169035623751157,0.39510138926222443,0.07259226466395602,-0.15421439051216934
-0.04936931197092627,0.42105095771329815,0.008545270211786813,0.3048239657235573,0.43857001592935335,0.24806074813530257,-0.1172525820604897
-0.019457548460924963,0.31339882808072456,0.27995003572310345,0.24374834918610827,0.14524208566903876,0.3310595294217495,-0.062085581430167736
-0.044254940086222556,0.3492451986958667,0.288696186887073,0.1786539215893407,0.247697823215911,0.2849520683076753,-0.1267159584483253
0.02469082354503265,0.2934737762246192,0.4432890351010338,0.5131492290474323,0.04224836676485151,0.0013133690866824201,0.08413298067945522
-0.0049114486029300875,0.30852769307986194,0.17630526353400106,0.33446603557784793,0.14735445591427412,0.34187424497387675,-0.01591898786751297
-0.09672120099189842,0.5052201057846215,0.0032095508938917187,0.13127878197548926,0.6009846447433714,0.2645270223872477,-0.1914436893632481
1.6713512986377566e-05,0.30688310163770927,0.3071789301430243,0.39134752833745334,0.13187428184886213,0.1695992596706603,5.446214828116765e-05
-0.042300834713588926,0.39089239572006673,0.2382545589020262,0.32763592807564873,0.3617268221272123,0.07238269089511268,-0.10821605939830613
-0.04986614538905944,0.40689778587863845,0.27266314890332893,0.31700608750348647,0.39315691148261234,0.017173852110572357,-0.1225520194989032
0.0015471882574188524,0.2988377346795728,0.33913617925956113,0.3629009657064854,0.09333011553660134,0.20463273949735203,0.005177352381812882
-0.036490435922841485,0.35166064636628147,0.23805615450453926,0.24842124270386237,0.2642954719252794,0.24922713086631884,-0.10376604917239987
-0.033567877440093125,0.3356759957190013,0.14212898419500627,0.18391751440935494,0.21724565282714978,0.456707848568489,-0.10000082778690325
-0.06891223734838267,0.37916513857035655,0.2754840307207433,0.06328550645441892,0.31523644526089006,0.34599401756394776,-0.1817472925074718
0.012495770141667037,0.28529262531677096,0.22055272299184642,0.35383391442189993,0.04403205771853593,0.38158130486771763,0.043799835792434245
-0.03877404768362108,0.3407360986515947,0.32176505240189884,0.199522408162109,0.22238478789814517,0.256327751537847,-0.11379495109870306
-0.07229464601947765,0.40453983979786956,0.367981421503534,0.13557330262316913,0.37192380136530584,0.12452147450799081,-0.17870834688519194
0.008281935782390606,0.28969447566474626,0.18827578698915146,0.3425202675501838,0.06865277086625249,0.40055117459441225,0.02858851817379843
0.04179795429791248,0.2862298950857427,0.27748757892550874,0.62147706631436,0.055629251441173526,0.045406103318957766,0.14602931075872255
-0.11162820425456232,0.5237896239081233,0.11828624878689843,0.0825560271946769,0.631076259896407,0.16808146412201758,-0.2131164863894722
-0.03112943364452492,0.3602760253199853,0.14065084137108375,0.3053174493930557,0.2961946507465838,0.2578370584892768,-0.08640439956246543
-0.015049877020554187,0.35748014636565784,0.09915901784741352,0.4238493846558822,0.2966082648924036,0.18038333260430064,-0.04209989610209018
-0.004722250829193876,0.3034755620880803,0.31477771362912876,0.3317366863684,0.11369361748872403,0.23979198251374736,-0.01556056374589825
-0.04748734370052602,0.3471277897426387,0.38198422436735807,0.15469970858008655,0.22888576793928686,0.23443029911326863,-0.13680075494887126
0.015771181176563145,0.28448484144692837,0.24529662135945232,0.38528692816616017,0.0424842600464593,0.32693219042792826,0.05543768552429291
-0.0579001962876442,0.3729482497708295,0.34259406224135014,0.15352670969978166,0.30157495804580076,0.2023042700130674,-0.1552499477426772
0.008930851942225197,0.29799530289133513,0.43318385845795004,0.416642222242254,0.06818200581851488,0.0819919134812811,0.02996977420641378
-0.008639094814721105,0.32558089397295364,0.08633967942913036,0.35710452497957185,0.20783834050093072,0.348717455090367,-0.026534403506609832
-0.07214041274950693,0.4072165468445525,0.36356497769190693,0.144530998198871,0.37885417986779846,0.11304984424142368,-0.17715491501637143
-0.04525166110502256,0.4123409443442936,0.18495756272135883,0.35534852420935514,0.4132443871504728,0.04644952591881317,-0.1097433124837553
-0.04156039821380358,0.38823248529714005,0.043696079386286675,0.28176526775788685,0.36432439433266267,0.3102142585231638,-0.10705028504246535
0.022563966168460934,0.2856088839512825,0.41491329532600457,0.4445562774144962,0.008720619826646256,0.13180980743285287,0.079003026293502
0.016607480744849714,0.28890719891484007,0.21308515243849327,0.42535928487875424,0.07530615222368227,0.28624941045907015,0.05748378997556593
0.013219061031668693,0.2912020636881415,0.30457063899886266,0.4184047513421804,0.07100259339382892,0.2060220162651281,0.0453948054634168
-0.019775278698717147,0.3249561245154096,0.5234147080910542,0.3060481236164062,0.14197998834245057,0.028557179950088957,-0.06085522692704132
0.0012161087407197525,0.29159716737755187,0.23277105425377498,0.29386336767121163,0.06536172070545093,0.40800385736956246,0.004170509445124921
-0.03153667980055063,0.3788988252934123,0.19623274390334347,0.37363311480309225,0.33934898856836254,0.09078515272520185,-0.08323245598908681
-0.045098477703496925,0.3506782344601591,0.3100098489820025,0.180428022264996,0.24965649780417143,0.2599056309488302,-0.1286035837750877
0.02383291534440596,0.29390428885125935,0.07760235810934561,0.491601751803108,0.11115047241718219,0.31964541767036425,0.0810907368434744
-0.03711426682954617,0.3797082931175599,0.08229080431775881,0.30366719919119844,0.3450531303601058,0.2689888661309368,-0.0977441565071516
-0.043540066575160775,0.35736237143894584,0.33662160427690596,0.22355469808110628,0.26743300887599136,0.17239068876599645,-0.121837300328637
-0.07691042215759916,0.46620353622288857,0.016806070326493706,0.19911185377717888,0.5268523755605876,0.25722970033573994,-0.16497176915627007
0.05384805452292034,0.27483604413557017,0.03270056553067522,0.6054121674157592,0.0217308548823615,0.340156412171204,0.19592792019797214
-0.025823040161446726,0.34974726243179655,0.18936564165256425,0.32525457968826454,0.26781866723268116,0.21756111142648998,-0.07383343040885823
-2.0753696079066006e-05,0.3027192375151096,0.49586817309859693,0.3599527348299771,0.06645647783671949,0.07772261423470644,-6.85575725197515e-05
-0.03167831431730238,0.3523344840854567,0.2818844832596288,0.3004137783457554,0.26485177379294195,0.15284996460167402,-0.08990977536453396
-0.15501630902801256,0.6625431334545979,0.03792062723654997,0.04043003474536678,0.8868010308253558,0.03484830719272752,-0.23397164833591225
-0.005862574694564568,0.3006763728352654,0.23206338352533804,0.2910866274762147,0.10752822737134259,0.3693217616271047,-0.019497956022559035
-0.025259950083152457,0.3625099604148751,0.19701271569841974,0.37480291931349646,0.30092721547138945,0.12725714951669426,-0.06968070630181766
-0.02678774532711997,0.3588464681839142,0.05821662912949813,0.3164433889677571,0.29579070493823206,0.32954927696451275,-0.07464960004396881
-0.0022981078048422508,0.2949712315766871,0.27525274407164835,0.2938442602555592,0.07795156125362142,0.35295143441917104,-0.007790955723235624
-0.008521643781044228,0.3096429902627935,0.32478171275065115,0.3314316456117639,0.1349646890954901,0.20882195254209468,-0.02752086773807449
-0.08067265203325781,0.41540310494014665,0.20859378929995198,0.06507503424802463,0.4046533055788324,0.321677870873191,-0.19420329572375616
-0.06984263291742103,0.3922179261031596,0.25297155156554063,0.09633595651438699,0.35152432157136565,0.2991681703487068,-0.178070986227823
0.03903152666700903,0.2812813105406817,0.06572238139167946,0.5404797156739605,0.05672576386423022,0.3370721390701299,0.13876331346715587
-0.07363369066782914,0.4084666170885874,0.2624079555037673,0.11781905360275713,0.38970902635777055,0.23006396453570502,-0.1802685643998653
-0.0037270157608421802,0.30454059648519577,0.2075107984168241,0.3308727985866196,0.13034418380100213,0.33127221919555405,-0.012238157420905152
-0.03319105230939031,0.3490443190007666,0.24089403517929694,0.26843752714177227,0.25856272548924475,0.232105712189686,-0.0950912262500322
0.020704578680494502,0.3428361017523338,0.011685859825364714,0.6471524741752104,0.2653556501210663,0.07580601587835857,0.06039206073884125
-0.031767282590289166,0.3191241633391678,0.557038636487619,0.16572054043932738,0.10094649758359905,0.1762943254894546,-0.09954521230197988
-0.08378400454610141,0.39819384702440935,0.31062247564970513,0.0017488300005908434,0.35273647026574645,0.3348922240839575,-0.21041009340600242
-0.05016453689368715,0.37112651638468397,0.2076711262807036,0.19037623464240344,0.3113943772056703,0.2905582618712227,-0.13516829080919152
-0.08643016512890744,0.41307472349734714,0.42117747613875517,0.04687080615244283,0.37987266660532637,0.15207905110347555,-0.20923615077953933
-0.030750531013973008,0.3962528971282278,0.11075811920725306,0.41439427175882826,0.3846982618916178,0.09014934714230079,-0.07760329637166566
-0.0827516243905953,0.47896966879189967,0.02887116549100972,0.18737083207352045,0.5515689717107737,0.2321890307246961,-0.1727700724751922
-0.013262247391083082,0.30632882816675516,0.5006695080232909,0.2650766049706712,0.07467074914287217,0.15958313786316583,-0.04329415377080853
-0.06115383656845104,0.39002841530319854,0.32290332490731044,0.17918349693520946,0.3460216610176277,0.15189151713985238,-0.15679328523003008
-0.06941897806972194,0.3927776797339156,0.24888246506953707,0.10117851757123182,0.3535214281441839,0.2964175892150472,-0.1767386021444735
0.00990338726099077,0.2959871126520587,0.11868105282153035,0.38598989038452036,0.10740193387252259,0.3879271229214268,0.03345884613777927
-0.09514555048007192,0.4441641492508668,0.2481352397199037,0.03444752727500051,0.4625906805100044,0.2548265524950914,-0.21421258478548005
-0.0052334914117213695,0.30990523564146716,0.24837685167658394,0.3531810281762483,0.14802179276792474,0.25042032737924297,-0.016887392692442455
-0.012806632147466112,0.3040176201884978,0.12580132342395164,0.20058323679923584,0.10419770019909712,0.5694177395777154,-0.042124637840154494
-0.014564605905978203,0.33235170290080496,0.11966971984008012,0.34167812313638035,0.22556824176844006,0.31308391525509943,-0.04382287131029148
-0.019818358470502867,0.32075870723349165,0.40957036942073666,0.2898524501602727,0.15469958627215447,0.1458775941468361,-0.06178587836768023
-0.0732661972029492,0.47714884447980027,0.12766764139237077,0.28595630111768383,0.5469306229152324,0.039445434574712994,-0.15354998351264135
-0.047394266052834734,0.3555258920807029,0.2280439823301303,0.16196138878810587,0.2676815346538054,0.34231309422795836,-0.13330749492100685
0.012391898014785647,0.2991403486520994,0.09402208462823212,0.42180985785091607,0.12497379562353675,0.359194261897315,0.04142503032647542
-0.05223255622012494,0.36877766616035856,0.20526686223257387,0.1625591683861647,0.30332102497057933,0.32885294441068214,-0.14163698350813966
-0.03012789341855344,0.3353634790405905,0.28338045029554715,0.2494754362648312,0.21547918909147779,0.2516649243481439,-0.08983653647899727
-0.02873716774975626,0.34909426242597424,0.3853209041881248,0.32528506216529207,0.24304229398830546,0.04635173965827769,-0.0823192210323136
-0.005014222188931622,0.32066495342462203,0.14287443883453022,0.3836670833523009,0.19335784609574516,0.2801006317174238,-0.01563695107738147
-0.07149337836243501,0.4167646671071109,0.33215975377946094,0.17403307300455967,0.4045095972711396,0.08929757594483992,-0.1715437607959717
0.009096909102137708,0.35201579208485106,0.058182585896296726,0.5942994113635884,0.2867146930292862,0.06080330971082878,0.025842332380204575
-0.03659336539022394,0.3613036670263233,0.2952488530415191,0.2913588125635801,0.2855821598821959,0.12781017451270488,-0.10128146689293877
-0.051949377027107814,0.38474762973576004,0.352952870036353,0.24524080373766724,0.33307153798301814,0.0687347882429617,-0.13502195468438885
-0.011716466514313927,0.3163722910628584,0.4407882854156826,0.3391393003842209,0.13540841639634546,0.0846639978037509,-0.037033794821133816
-0.0008945226520256321,0.33162800301006035,0.2930178906377506,0.4834471870682089,0.21185301189629538,0.01168191039774497,-0.002697367664691741
0.013906604819749884,0.2902704207389489,0.18889466623394502,0.4048344438171763,0.0815954902348012,0.32467539971407733,0.047909135158682316
-0.06618581775448615,0.413522673143627,0.2674865518557052,0.19878301368022677,0.404715613042589,0.12901482142147888,-0.1600536610274284
-0.05759158827639705,0.42068954145801735,0.08383899049212966,0.2533729943180194,0.4335783631633026,0.22920965202654842,-0.13689807471038448
-0.020305660101997282,0.32766851296226995,0.32242697103913953,0.30989486082061696,0.19234423434429856,0.17533393379594506,-0.061970129257843634
-0.03710714975916891,0.3650664029522079,0.28147033249963577,0.2975273663789456,0.29657720622842915,0.12442509489298967,-0.10164493215232061
-0.06204744586214323,0.4119209023351254,0.33940101418333757,0.24034262051787839,0.3952506163324515,0.025005748966332602,-0.15062951530355567
-0.07939550044511101,0.39568951900541877,0.19278516003461754,0.004433814935850889,0.35328095646861873,0.44950006856091285,-0.20065100699324748
-0.0011731521605583793,0.2982906078386372,0.2779225340890346,0.32955278827149026,0.09794931168393266,0.29457536595554246,-0.003932916859363557
-0.020145857373628822,0.343822279067093,0.32996835485363774,0.37336315498934464,0.23875114022953758,0.05791734992748,-0.05859381023327342
-0.04927817782096762,0.3645550256923131,0.35663461581049305,0.2017880545481644,0.28201400458560216,0.1595633250557403,-0.1351734974093012
-0.034929701968045755,0.36428167466544803,0.15474261054601324,0.2892914580015733,0.30442311117889514,0.2515428202735184,-0.09588651968322255
-0.033923212130870774,0.3370600399327222,0.3709140423677133,0.23407102496372323,0.2080493399633162,0.18696559270524726,-0.1006444197230912
-0.028169977975904745,0.3685975286757742,0.06004047125537505,0.33872170110675165,0.3212332171954964,0.28000461044237684,-0.07642476084174624
-0.09615289461507935,0.45401859059946587,0.1541787869616554,0.032330193958981165,0.4878453333829039,0.3256456856964596,-0.21178184463354985
-0.016050885763640225,0.3290577720263772,0.3582850806028447,0.35505526058528547,0.19284452462515791,0.09381513418671189,-0.04877832140173121
-0.09683756536616343,0.452265028387058,0.10514964468704878,0.007128431857167646,0.4833901694822416,0.4043317539735419,-0.21411685469363284
0.007447432154924154,0.2872031945822442,0.3183403246816951,0.32986828122488177,0.035552283154650706,0.3162391109387725,0.025930882021548994
0.03338493620729853,0.28919097219367595,0.34378525213317424,0.5700528853200791,0.05382126309798884,0.032340599448757744,0.11544252558803976
-0.005265783339671398,0.3263859929628931,0.36826742866303347,0.4338286543072563,0.18426439041310091,0.013639526616609325,-0.016133606996639915
-0.11441777951276168,0.5041116692563734,0.15791498652298597,0.01551553188990945,0.587967269208248,0.2386022123788565,-0.22696911515962712
-0.046910269380179476,0.3694963660523986,0.2604625287327252,0.2244834693635791,0.30587843839236917,0.20917556351132655,-0.12695732269671928
-0.03098483549328491,0.3284829367166664,0.4025742393351598,0.22573436471315234,0.17633163213833494,0.19535976381335296,-0.09432707769539622
-0.0005348224351997633,0.29465244796434614,0.24302500649024555,0.30400118785667507,0.08187125787456925,0.37110254777851015,-0.001815095849006754
0.005588567983717943,0.3170107659940964,0.3399664389199726,0.48332683021725537,0.16102062360317976,0.015686107259592078,0.01762895328236902
-0.05236588207767561,0.34871499752947105,0.5741968350421425,0.12608242382213034,0.19504117777178248,0.10467956336394478,-0.15016813859074127
-0.01630358599654468,0.3366805278831318,0.30214768582825274,0.3768954667375906,0.22361481049781373,0.09734203693634298,-0.04842449932894237
-0.01600321395087193,0.3295823905142278,0.17124614543424446,0.330189831458185,0.21435037753388966,0.28421364557368084,-0.04855603458031561
-0.02148789851001221,0.32514265397540637,0.33698140390763176,0.29022713368939673,0.18132479281547856,0.19146666958749295,-0.06608760261776526
-0.01982793767457068,0.3338754528205532,0.02987110501112009,0.2693980295301105,0.22222796354755317,0.4785029019112163,-0.05938722810277259
0.04682574598085042,0.2882039193408056,0.03730945879730852,0.6452233132843723,0.09529791792467396,0.22216930999364515,0.1624743552688409
-0.09547692846469706,0.4394072991313963,0.3270937305399693,0.03332537057442135,0.4464726344279889,0.1931082644576204,-0.21728571339946384
-0.0037464796591316716,0.3235503363598433,0.1501890183518831,0.4086246362098881,0.20313617689045774,0.2380501685477711,-0.01157927913561167
-0.0034899076780372422,0.30906407710780387,0.13585071163732446,0.3398213659519406,0.15149897104799756,0.37282895136273725,-0.011291858020820505
0.010545995360135924,0.3121781130033514,0.0018146477198501627,0.4421179414655864,0.17240958024514386,0.38365783056941954,0.033781981890648134
-0.060298973750122165,0.35064208298317695,0.3835221758766599,0.04940215315255225,0.227079017340322,0.33999665363046594,-0.17196730420123355
-0.03342960869594935,0.37795841896639776,0.15912396696184877,0.3477703123653038,0.33930563995070545,0.153800080722142,-0.08844784774835615
-0.05925072188327066,0.43168285194154554,0.13626874216587703,0.2830880603726908,0.4553971337604064,0.12524606370102584,-0.13725521321216122
-0.04360296137728745,0.3767685622849321,0.3062313354201744,0.2841371395300727,0.32131799773995573,0.08831352730979727,-0.11572876758308887
-0.03777453914966406,0.38190343662700194,0.007384408651219292,0.28324080345212094,0.3498125042269749,0.35956228366968485,-0.09891123128739415
0.002957061644126767,0.2909511546352625,0.4225307896343885,0.310528073538404,0.025762740462204944,0.24117839636500252,0.010163429830116161
-0.017186020795772618,0.3074686936243181,0.2879304308478685,0.23213008968689014,0.12034139538561274,0.35959808407962857,-0.05589518917581712
-0.05140568972033261,0.37462201446062504,0.12140362564428955,0.16907571102430463,0.3215935019205562,0.38792716141084943,-0.13722015187587341
-0.032758760884835314,0.32346356368060447,0.6222341227231516,0.171409957442276,0.09722985122702128,0.10912606860755102,-0.10127496436409167
-0.06420427463623944,0.38883135334267166,0.21235195626333475,0.12649151760494076,0.34856941926357354,0.3125871068681509,-0.16512113563963837
-0.04335219714576741,0.3459952001859964,0.3150991443963367,0.17836085597744086,0.236048971674006,0.2704910279522164,-0.12529710563170413
-0.07912537772649562,0.4864387298862838,0.0402828872373008,0.24109381962098575,0.5679703247023501,0.15065296843936335,-0.16266257776183446
0.016526514948550942,0.32409228585036215,0.11081954735576886,0.5714126017456308,0.21113288408941774,0.1066349668091825,0.050993237636583116
-0.016528259989499628,0.3141457731413843,0.2843085924358798,0.27647475299000124,0.1513087899356944,0.2879078646384246,-0.052613345149358184
-0.04959245314531277,0.38390698534582757,0.2503089156082726,0.2468758905741327,0.34214538079732715,0.16066981302026748,-0.12917830369936967
-0.0694516819016969,0.4000907107298961,0.007134517014607226,0.05321323424372872,0.36967288734889864,0.5699793613927654,-0.17358983860183694
-0.03067052680806553,0.3079880412144868,0.5060269067995018,0.09608347855674684,0.05146718347186105,0.3464224311718903,-0.09958349904471188
0.009520324081955436,0.29505406648376925,0.22969041578156535,0.40281637840757145,0.0984500396967982,0.26904316611406504,0.03226637136512451
-0.045713463918433186,0.40791524406525,0.12979117155285355,0.3278787062339844,0.4069919294017959,0.1353381928113662,-0.11206608378460324
-0.02296945308400196,0.32406997775558144,0.048618994423822975,0.1924433229606377,0.1782309887788796,0.5807066938366597,-0.07087806541995036
-0.027826132298291804,0.3485658748748462,0.28515686807346696,0.3204497968964277,0.25559056682496667,0.13880276820513876,-0.07983033998460944
