,normal_x,normal_y,student_x,student_y,Ticker
0,"[-2.775277291064185, -2.473307039014525, -2.301852978873714, -2.179426195663864, -2.082941249348908, -2.002666132691219, -1.9335401381398145, -1.8725811185193222, -1.8178778276392547, -1.7681288518888867, -1.72240641592634, -1.6800248573882988, -1.640462513186084, -1.6033128818795763, -1.5682527805865745, -1.5350208432958778, -1.5034025654219618, -1.4732196336505874, -1.444322143284777, -1.4165828108240768, -1.3898925960627788, -1.3641573396386726, -1.3392951450411374, -1.3152343150443808, -1.2919117069376098, -1.2692714082005847, -1.2472636602647005, -1.2258439764143492, -1.2049724131213266, -1.1846129637500975, -1.1647330506861147, -1.1453030972474418, -1.1262961647422933, -1.1076876430828413, -1.089454985707793, -1.0715774813816823, -1.0540360568572988, -1.0368131055044216, -1.019892337893431, -1.0032586510290877, -0.9868980134974201, -0.9707973642473295, -0.9549445231012386, -0.939328111393594, -0.923937481386056, -0.9087626533144957, -0.8937942590939119, -0.8790234918497326, -0.8644420605629838, -0.8500421492166941, -0.8358163799150927, -0.8217577795183155, -0.8078597493957618, -0.7941160379526664, -0.7805207156284012, -0.7670681521026655, -0.7537529954780878, -0.7405701532356495, -0.7275147747834563, -0.714582235440266, -0.701768121713334, -0.6890682177459492, -0.676478492823836, -0.6639950898416703, -0.6516143146415563, -0.6393326261446152, -0.6271466272050422, -0.6150530561232209, -0.6030487787608817, -0.5911307812069653, -0.579296162947876, -0.5675421305002907, -0.5558659914686669, -0.5442651489931528, -0.5327370965567748, -0.5212794131236251, -0.5098897585823133, -0.49856586947124254, -0.48730555496431777, -0.47610669309755294, -0.46496722721870537, -0.4538851626435801, -0.4428585635039993, -0.43188554977367377, -0.4209642944593188, -0.41009302094538, -0.3992700004816466, -0.388493549803867, -0.3777620288782458, -0.367073838761388, -0.3564274195678948, -0.3458212485383845, -0.33525383820124693, -0.32472373462191384, -0.3142295157338739, -0.3037697897460602, -0.29334319362161293, -0.28294839162335167, -0.2725840739216123, -0.2622489552603787, -0.2519417736779114, -0.24166128927830807, -0.23140628305065994, -0.22117555573266331, -0.21096792671574247, -0.2007822329889017, -0.19061732811869367, -0.18047208126282513, -0.17034537621506635, -0.16023611047924244, -0.15014319437020754, -0.1400655501397958, -0.13000211112584817, -0.11995182092248954, -0.10991363256992011, -0.09988650776204569, -0.0898694160703471, -0.07986133418243684, -0.06986124515381362, -0.059868137671362905, -0.049881005327201695, -0.039898845901493396, -0.029920660652898747, -0.01994545361534617, -0.009972230899835824, 0.0, 0.009972230899835685, 0.01994545361534631, 0.029920660652898747, 0.039898845901493396, 0.04988100532720156, 0.05986813767136304, 0.06986124515381362, 0.07986133418243684, 0.08986941607034696, 0.09988650776204583, 0.10991363256992011, 0.11995182092248954, 0.13000211112584803, 0.14006555013979594, 0.15014319437020754, 0.16023611047924244, 0.1703453762150662, 0.18047208126282527, 0.19061732811869367, 0.2007822329889017, 0.21096792671574227, 0.22117555573266345, 0.23140628305065994, 0.24166128927830807, 0.25194177367791126, 0.26224895526037884, 0.2725840739216123, 0.28294839162335167, 0.29334319362161276, 0.3037697897460604, 0.3142295157338739, 0.32472373462191384, 0.33525383820124677, 0.34582124853838464, 0.3564274195678948, 0.367073838761388, 0.37776202887824567, 0.38849354980386713, 0.3992700004816466, 0.41009302094538, 0.4209642944593187, 0.4318855497736739, 0.4428585635039993, 0.45388516264357986, 0.4649672272187055, 0.47610669309755294, 0.48730555496431777, 0.4985658694712423, 0.5098897585823134, 0.5212794131236251, 0.5327370965567748, 0.5442651489931527, 0.555865991468667, 0.5675421305002907, 0.579296162947876, 0.5911307812069652, 0.6030487787608819, 0.6150530561232209, 0.6271466272050422, 0.6393326261446151, 0.6516143146415566, 0.6639950898416703, 0.6764784928238358, 0.689068217745949, 0.701768121713334, 0.714582235440266, 0.727514774783456, 0.7405701532356491, 0.7537529954780878, 0.7670681521026655, 0.780520715628401, 0.7941160379526659, 0.8078597493957618, 0.8217577795183155, 0.8358163799150924, 0.8500421492166939, 0.8644420605629838, 0.8790234918497326, 0.8937942590939115, 0.9087626533144952, 0.923937481386056, 0.939328111393594, 0.9549445231012386, 0.9707973642473291, 0.9868980134974201, 1.0032586510290877, 1.019892337893431, 1.0368131055044216, 1.0540360568572988, 1.0715774813816823, 1.0894549857077929, 1.1076876430828413, 1.1262961647422933, 1.1453030972474418, 1.1647330506861142, 1.184612963750098, 1.2049724131213266, 1.2258439764143492, 1.2472636602647005, 1.2692714082005847, 1.2919117069376098, 1.3152343150443808, 1.3392951450411374, 1.3641573396386726, 1.3898925960627788, 1.4165828108240763, 1.4443221432847766, 1.4732196336505874, 1.5034025654219618, 1.5350208432958774, 1.5682527805865734, 1.6033128818795763, 1.6404625131860833, 1.6800248573882983, 1.722406415926339, 1.7681288518888874, 1.8178778276392547, 1.872581118519321, 1.933540138139813, 2.0026661326912194, 2.0829412493489077, 2.1794261956638628, 2.301852978873711, 2.4733070390145255, 2.775277291064185]","[-0.08006093205481901, -0.06729497520084937, -0.05601807258072666, -0.048010366687976536, -0.04631222959272041, -0.04551644784141207, -0.041946006941218306, -0.04167348794906778, -0.03742069447736884, -0.035385528908094765, -0.034985275403296656, -0.03478261664801552, -0.03390513362051173, -0.033661532486388146, -0.032645697101016835, -0.032280151743018126, -0.03172019434407136, -0.03072581852625278, -0.029799000273987852, -0.029742614946357993, -0.02973993725085855, -0.029513684400938267, -0.02866949820579534, -0.026527435824805323, -0.025804531652698692, -0.025541887006951147, -0.02493850311901713, -0.024719226078827927, -0.024456569541019046, -0.02324869416352915, -0.02273568654276148, -0.02090370035161948, -0.020893664358052733, -0.02071844008249113, -0.019993541357018474, -0.01996803587245921, -0.01785308010799236, -0.017651951551998613, -0.017644029869844147, -0.016427487827454845, -0.01610387504680144, -0.01596356171466551, -0.0158507458177507, -0.015811896163414385, -0.01513332551616231, -0.015127093926053159, -0.014767082628783457, -0.014000508887686558, -0.01380158786433594, -0.013730658207835589, -0.013314844972586615, -0.013233108560033457, -0.013128914810137449, -0.012829905250451468, -0.012305002145279964, -0.012274480053639403, -0.011954359716945473, -0.01168530217924435, -0.011391230925425821, -0.011245729046459818, -0.010957591941242462, -0.009583361706465787, -0.009258535374112142, -0.009166659040511949, -0.008636490545186448, -0.00861217505425138, -0.008526691338222703, -0.0082036959152334, -0.007778284035223071, -0.007702654437723555, -0.007683712475607507, -0.007625434926760377, -0.007567807011951033, -0.0075644477318840275, -0.007410286348592199, -0.006976030479522777, -0.006888709272833693, -0.006773479637795843, -0.006734811584822364, -0.006573730376243203, -0.006450567659448403, -0.006133847759440592, -0.006027217903364357, -0.005714709980040755, -0.0056124559654329165, -0.005446353370367918, -0.005146679715367863, -0.004613285416406376, -0.004558441505900568, -0.004480221343566737, -0.004052159638840758, -0.003960776501227392, -0.003102974065619213, -0.003098054206701062, -0.003008935807000679, -0.0026108726800231352, -0.002527829247657154, -0.00247726451096264, -0.0024496147566399618, -0.0023432757025311224, -0.0020202565171932862, -0.0019203255680003695, -0.0018914817210387014, -0.0016198721986336873, -0.0013955764297952644, -0.0013917417505334706, -0.0012815060846637083, -0.0011374323765328542, -0.0011360371106744482, -0.001111113267683539, -0.0009738750864256573, -0.0009559072141080982, -0.0008911587690543232, -0.0008267039606077997, -0.0007485593493598008, -0.0005473394127409881, 0.0, 8.690663561483625e-05, 0.0003982945513165692, 0.0004194455549975107, 0.00044002054459402196, 0.0006618540857517008, 0.0007432727642004977, 0.001096842080557714, 0.0012335233660056844, 0.00125471405131794, 0.0014850289373522507, 0.00156037894917338, 0.0016793103163892376, 0.0017492517731358959, 0.0017759578448393043, 0.0019555100833341665, 0.002231625410336724, 0.0024622460761309917, 0.0028091938404721795, 0.002929827109771299, 0.0029334683637272096, 0.0029779688340825228, 0.003624646531827036, 0.004163552354960576, 0.0043004598935108, 0.004356907933984022, 0.004629434293954127, 0.0048263035986786385, 0.00506847072385086, 0.005090888174811514, 0.005141398438574418, 0.00516822641837833, 0.005327381243400486, 0.005427112070478302, 0.005505073928495419, 0.005912386502550104, 0.006336758987821156, 0.006678093419699049, 0.006877367371784349, 0.006958639819972134, 0.006963430998544018, 0.007467230889639298, 0.0077122171782799676, 0.00821532623767629, 0.008332844980089904, 0.008347612318938102, 0.008462143557665947, 0.008631132080325177, 0.00863332133308159, 0.008720463082189989, 0.01026882591243794, 0.01073835647976873, 0.011594206795757955, 0.011960226896193138, 0.011988859353263104, 0.01210025419221572, 0.012269890638380465, 0.01229778528931158, 0.012363733144073796, 0.012367180827047353, 0.01239529389015459, 0.012742988668865252, 0.012802462830332706, 0.01319198892644513, 0.013275503691290158, 0.013390377186269564, 0.013472423402189682, 0.013599035923163694, 0.014534774802176686, 0.015075837499300304, 0.015353481383947098, 0.01571577351963005, 0.01607376522982018, 0.016226713334086096, 0.016502654599842348, 0.01652011047047397, 0.016548426842387, 0.016967153136306257, 0.017395845427257806, 0.017697483201305708, 0.017919724996269926, 0.018038478906433397, 0.018707818874778015, 0.018765643241418495, 0.019168296476768543, 0.01923375456106302, 0.019844728361323005, 0.020251651290113193, 0.021012070461853494, 0.02107391614591525, 0.021099640990144497, 0.0213446965335351, 0.022189593477036862, 0.023046707044218406, 0.023290170748805794, 0.023577282649906106, 0.023700228520768585, 0.023868900396944337, 0.02430657461368968, 0.02445673176253904, 0.0251976707783943, 0.025727504733208617, 0.025757682944543614, 0.026163835203707686, 0.02650236405433537, 0.026750227675425675, 0.027683908781680255, 0.028335751490701666, 0.028464542964693473, 0.02848111521660468, 0.0299999958926902, 0.03032575689348138, 0.0303526207063185, 0.030790970033525156, 0.03082738095199833, 0.03157803378097235, 0.03285614252317082, 0.033234345484323136, 0.033912175866958494, 0.034123255985480716, 0.0348892826980427, 0.03549367369247336, 0.03576574916105435, 0.036658231264659946, 0.03705039755903261, 0.037516049325689194, 0.03983263836982842, 0.03988649990683002, 0.040649689379965714, 0.040836655875693406, 0.05009029856820124, 0.05153246543118173, 0.053851239440241505, 0.06352062513568124, 0.10468863487261326]","[-0.0744239746591725, -0.06065127623132211, -0.05390237435024705, -0.04947507863490986, -0.04618898327988255, -0.04357899569201855, -0.04141497150487473, -0.03956654510502102, -0.03795287115706859, -0.03652043312218045, -0.03523201158118612, -0.03406069896084163, -0.032986425578114244, -0.03199383194123598, -0.031070907095151784, -0.03020808473798295, -0.029397624336298132, -0.02863317596542571, -0.027909467195252155, -0.027222073193764434, -0.026567244890358194, -0.02594177847839104, -0.02534291489047339, -0.024768261362081656, -0.024215729514234445, -0.023683485956165484, -0.023169912493224233, -0.0226735737863744, -0.02219319085202677, -0.021727619182774313, -0.021275830556286693, -0.020836897811857477, -0.020409982032931227, -0.01999432169401444, -0.01958922342201086, -0.01919405409257171, -0.01880823403681775, -0.0184312311766339, -0.018062555940499006, -0.017701756838601333, -0.017348416597383495, -0.017002148770849837, -0.01666259475986067, -0.01632942118192763, -0.016002317543244923, -0.015680994172262208, -0.015365180380351806, -0.01505462282028826, -0.014749084017575442, -0.01444834105324423, -0.014152184379765067, -0.013860416754259459, -0.013572852275341727, -0.013289315511742167, -0.013009640712412262, -0.012733671089133607, -0.01246125816378434, -0.012192261173388303, -0.011926546526908522, -0.011663987308469213, -0.01140446282231553, -0.011147858175363103, -0.01089406389366139, -0.01064297556950669, -0.010394493536300446, -0.010148522568563731, -0.009904971604795632, -0.009663753491106505, -0.009424784743771859, -0.009187985329042017, -0.008953278458710441, -0.008720590400092298, -0.008489850299196704, -0.008260990015993758, -0.008033943970781807, -0.007808649000754052, -0.007585044225946825, -0.007363070923826811, -0.007142672411841302, -0.006923793937315839, -0.006706382574137658, -0.006490387125712023, -0.006275758033722406, -0.0060624472922652314, -0.005850408366965515, -0.005639596118712306, -0.005429966731682085, -0.005221477645344989, -0.005014087490172793, -0.004807756026789669, -0.0046024440883266505, -0.004398113525758945, -0.004194727156021896, -0.003992248712716398, -0.003790642799228569, -0.0035898748441009314, -0.0033899110585040824, -0.0031907183956682217, -0.0029922645121437854, -0.00279451773076911, -0.0025974470052313476, -0.0024010218861141826, -0.0022052124883328557, -0.002009989459863158, -0.0018153239516769783, -0.0016211875888020848, -0.001427552442428921, -0.0012343910029913446, -0.001041676154152721, -0.0008493811476320873, -0.0006574795788089577, -0.00046594536304816764, -0.00027475271268924753, -8.387611464726139e-05, 0.00010670969142539434, 0.0002970297344647042, 0.00048710883285470424, 0.0006769716148657796, 0.0008666425387147047, 0.001056145912288107, 0.0012455059125697772, 0.0014347466048111952, 0.0016238919614836149, 0.0018129658810493807, 0.002001992206589351, 0.0021909947443228893, 0.002379997282056422, 0.002569023607596395, 0.0027580975271621613, 0.0029472428838345807, 0.003136483576075994, 0.003325843576357672, 0.0035153469499310712, 0.0037050178737799964, 0.0038948806557910693, 0.004084959754181074, 0.004275279797220382, 0.004465865603293037, 0.0046567422013350235, 0.004847934851693946, 0.005039469067454734, 0.005231370636277863, 0.005423665642798496, 0.005616380491637124, 0.005809541931074697, 0.006003177077447861, 0.006197313440322752, 0.006391978948508939, 0.006587201976978632, 0.0067830113747599586, 0.006979436493877122, 0.0071765072194148885, 0.007374254000789561, 0.007572707884313998, 0.007771900547149855, 0.00797186433274671, 0.008172632287874345, 0.008374238201362174, 0.008576716644667672, 0.008780103014404725, 0.008984433576972426, 0.009189745515435445, 0.009396076978818566, 0.009603467133990767, 0.00981195622032786, 0.010021585607358082, 0.010232397855611289, 0.010444436780911007, 0.010657747522368182, 0.010872376614357795, 0.011088372062783439, 0.011305783425961615, 0.011524661900487078, 0.011745060412472585, 0.011967033714592604, 0.012190638489399828, 0.012415933459427583, 0.01264297950463953, 0.012871839787842483, 0.013102579888738074, 0.013335267947356217, 0.013569974817687788, 0.013806774232417638, 0.014045742979752281, 0.014286961093441408, 0.014530512057209502, 0.014776483024946224, 0.015024965058152467, 0.015276053382307163, 0.015529847664008873, 0.015786452310961305, 0.01604597679711499, 0.0163085360155543, 0.016574250662034076, 0.016843247652430116, 0.017115660577779385, 0.017391630201058036, 0.01767130500038794, 0.017954841763987504, 0.018242406242905233, 0.018534173868410837, 0.018830330541890004, 0.019131073506221216, 0.019436612308934037, 0.019747169868997584, 0.020062983660907988, 0.020384307031890696, 0.02071141067057341, 0.021044584248506443, 0.021384138259495603, 0.021730406086029275, 0.022083746327247106, 0.022444545429144785, 0.022813220665279688, 0.02319022352546353, 0.023576043581217482, 0.023971212910656625, 0.024376311182660218, 0.024791971521577, 0.02521888730050325, 0.02565782004493246, 0.026109608671420093, 0.02657518034067255, 0.02705556327502017, 0.027551901981870006, 0.028065475444811264, 0.028597719002880224, 0.029150250850727435, 0.02972490437911915, 0.030323767967036827, 0.030949234379003973, 0.0316040626824102, 0.032291456683897914, 0.03301516545407149, 0.03377961382494391, 0.034590074226628714, 0.03545289658379754, 0.036375821429881765, 0.037368415066760016, 0.038442688449487394, 0.03961400106983187, 0.04090242261082624, 0.042334860645714366, 0.04394853459366677, 0.045796960993520486, 0.04796098518066433, 0.050570972768528316, 0.05385706812355559, 0.05828436383889274, 0.06503326571996791, 0.07880596414781826]","[-0.08006093205481901, -0.06729497520084937, -0.05601807258072666, -0.048010366687976536, -0.04631222959272041, -0.04551644784141207, -0.041946006941218306, -0.04167348794906778, -0.03742069447736884, -0.035385528908094765, -0.034985275403296656, -0.03478261664801552, -0.03390513362051173, -0.033661532486388146, -0.032645697101016835, -0.032280151743018126, -0.03172019434407136, -0.03072581852625278, -0.029799000273987852, -0.029742614946357993, -0.02973993725085855, -0.029513684400938267, -0.02866949820579534, -0.026527435824805323, -0.025804531652698692, -0.025541887006951147, -0.02493850311901713, -0.024719226078827927, -0.024456569541019046, -0.02324869416352915, -0.02273568654276148, -0.02090370035161948, -0.020893664358052733, -0.02071844008249113, -0.019993541357018474, -0.01996803587245921, -0.01785308010799236, -0.017651951551998613, -0.017644029869844147, -0.016427487827454845, -0.01610387504680144, -0.01596356171466551, -0.0158507458177507, -0.015811896163414385, -0.01513332551616231, -0.015127093926053159, -0.014767082628783457, -0.014000508887686558, -0.01380158786433594, -0.013730658207835589, -0.013314844972586615, -0.013233108560033457, -0.013128914810137449, -0.012829905250451468, -0.012305002145279964, -0.012274480053639403, -0.011954359716945473, -0.01168530217924435, -0.011391230925425821, -0.011245729046459818, -0.010957591941242462, -0.009583361706465787, -0.009258535374112142, -0.009166659040511949, -0.008636490545186448, -0.00861217505425138, -0.008526691338222703, -0.0082036959152334, -0.007778284035223071, -0.007702654437723555, -0.007683712475607507, -0.007625434926760377, -0.007567807011951033, -0.0075644477318840275, -0.007410286348592199, -0.006976030479522777, -0.006888709272833693, -0.006773479637795843, -0.006734811584822364, -0.006573730376243203, -0.006450567659448403, -0.006133847759440592, -0.006027217903364357, -0.005714709980040755, -0.0056124559654329165, -0.005446353370367918, -0.005146679715367863, -0.004613285416406376, -0.004558441505900568, -0.004480221343566737, -0.004052159638840758, -0.003960776501227392, -0.003102974065619213, -0.003098054206701062, -0.003008935807000679, -0.0026108726800231352, -0.002527829247657154, -0.00247726451096264, -0.0024496147566399618, -0.0023432757025311224, -0.0020202565171932862, -0.0019203255680003695, -0.0018914817210387014, -0.0016198721986336873, -0.0013955764297952644, -0.0013917417505334706, -0.0012815060846637083, -0.0011374323765328542, -0.0011360371106744482, -0.001111113267683539, -0.0009738750864256573, -0.0009559072141080982, -0.0008911587690543232, -0.0008267039606077997, -0.0007485593493598008, -0.0005473394127409881, 0.0, 8.690663561483625e-05, 0.0003982945513165692, 0.0004194455549975107, 0.00044002054459402196, 0.0006618540857517008, 0.0007432727642004977, 0.001096842080557714, 0.0012335233660056844, 0.00125471405131794, 0.0014850289373522507, 0.00156037894917338, 0.0016793103163892376, 0.0017492517731358959, 0.0017759578448393043, 0.0019555100833341665, 0.002231625410336724, 0.0024622460761309917, 0.0028091938404721795, 0.002929827109771299, 0.0029334683637272096, 0.0029779688340825228, 0.003624646531827036, 0.004163552354960576, 0.0043004598935108, 0.004356907933984022, 0.004629434293954127, 0.0048263035986786385, 0.00506847072385086, 0.005090888174811514, 0.005141398438574418, 0.00516822641837833, 0.005327381243400486, 0.005427112070478302, 0.005505073928495419, 0.005912386502550104, 0.006336758987821156, 0.006678093419699049, 0.006877367371784349, 0.006958639819972134, 0.006963430998544018, 0.007467230889639298, 0.0077122171782799676, 0.00821532623767629, 0.008332844980089904, 0.008347612318938102, 0.008462143557665947, 0.008631132080325177, 0.00863332133308159, 0.008720463082189989, 0.01026882591243794, 0.01073835647976873, 0.011594206795757955, 0.011960226896193138, 0.011988859353263104, 0.01210025419221572, 0.012269890638380465, 0.01229778528931158, 0.012363733144073796, 0.012367180827047353, 0.01239529389015459, 0.012742988668865252, 0.012802462830332706, 0.01319198892644513, 0.013275503691290158, 0.013390377186269564, 0.013472423402189682, 0.013599035923163694, 0.014534774802176686, 0.015075837499300304, 0.015353481383947098, 0.01571577351963005, 0.01607376522982018, 0.016226713334086096, 0.016502654599842348, 0.01652011047047397, 0.016548426842387, 0.016967153136306257, 0.017395845427257806, 0.017697483201305708, 0.017919724996269926, 0.018038478906433397, 0.018707818874778015, 0.018765643241418495, 0.019168296476768543, 0.01923375456106302, 0.019844728361323005, 0.020251651290113193, 0.021012070461853494, 0.02107391614591525, 0.021099640990144497, 0.0213446965335351, 0.022189593477036862, 0.023046707044218406, 0.023290170748805794, 0.023577282649906106, 0.023700228520768585, 0.023868900396944337, 0.02430657461368968, 0.02445673176253904, 0.0251976707783943, 0.025727504733208617, 0.025757682944543614, 0.026163835203707686, 0.02650236405433537, 0.026750227675425675, 0.027683908781680255, 0.028335751490701666, 0.028464542964693473, 0.02848111521660468, 0.0299999958926902, 0.03032575689348138, 0.0303526207063185, 0.030790970033525156, 0.03082738095199833, 0.03157803378097235, 0.03285614252317082, 0.033234345484323136, 0.033912175866958494, 0.034123255985480716, 0.0348892826980427, 0.03549367369247336, 0.03576574916105435, 0.036658231264659946, 0.03705039755903261, 0.037516049325689194, 0.03983263836982842, 0.03988649990683002, 0.040649689379965714, 0.040836655875693406, 0.05009029856820124, 0.05153246543118173, 0.053851239440241505, 0.06352062513568124, 0.10468863487261326]",AAPL
